PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ARHGAP22.wgt.RDat	ARHGAP22	10	49654077	49864310	0.27423	rs11101326	 -3.25	rs1822861	 7.07e-02	  9.53	 -1.9091	584	584	bslmm	0.16	2.7e-49	-0.77272	4.40e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.WDFY4.wgt.RDat	WDFY4	10	49892921	50191001	0.22851	rs11101326	 -3.25	rs7072606	 1.44e-01	 13.53	  0.2581	743	 57	enet	0.18	6.3e-58	-0.00710	9.94e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.AGAP8.wgt.RDat	AGAP8	10	51224681	51371321	0.36400	rs3964873	  2.43	rs2611512	 3.22e-01	-20.18	  0.6618	200	200	bslmm	0.34	1.1e-116	-0.15316	8.78e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.NCOA4.wgt.RDat	NCOA4	10	51565108	51590734	0.15167	rs3964873	  2.43	rs2611512	 1.50e-01	-13.80	  0.6618	121	  5	lasso	0.18	9.5e-56	-1.10465	2.69e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.AGAP6.wgt.RDat	AGAP6	10	51748078	51770259	0.12868	rs11005872	  2.83	rs2611512	 9.98e-02	-11.43	  0.6618	216	 24	enet	0.1	8e-32	-0.57732	5.64e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CSTF2T.wgt.RDat	CSTF2T	10	53455247	53459355	0.07515	rs17560636	 -3.00	rs10762327	 7.63e-02	-10.01	 -0.5341	588	  1	top1	0.076	8.8e-24	 0.53409	5.93e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CISD1.wgt.RDat	CISD1	10	60028818	60049346	0.34533	rs920259	 -2.42	rs2590339	 5.81e-01	-27.10	  0.5526	405	 50	enet	0.6	6.1e-252	-0.67977	4.97e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.UBE2D1.wgt.RDat	UBE2D1	10	60094735	60130513	0.02721	rs920259	 -2.42	rs4390300	 2.20e-02	 -5.47	  0.8333	414	  1	top1	0.022	6.9e-08	-0.83333	4.05e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TFAM.wgt.RDat	TFAM	10	60144782	60158981	0.53915	rs920259	 -2.42	rs10826176	 3.04e-01	-19.62	 -0.1000	403	 53	enet	0.45	3.9e-164	 0.12545	9.00e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CCDC6.wgt.RDat	CCDC6	10	61548521	61666414	0.03015	rs2393551	 -3.09	rs10821624	 2.04e-02	  5.37	  0.2656	626	  1	top1	0.02	2.1e-07	 0.26563	7.91e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ANK3.wgt.RDat	ANK3	10	61788159	62493248	0.10876	rs11592307	  3.39	rs1904418	 1.34e-01	-13.15	 -1.2754	868	  2	lasso	0.13	1e-41	 1.17179	2.41e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ARID5B.wgt.RDat	ARID5B	10	63661059	63856703	0.10820	rs4948288	 -3.11	rs6479789	 6.60e-02	  9.38	 -1.2500	540	  7	lasso	0.077	7.7e-24	-1.25540	2.09e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.NRBF2.wgt.RDat	NRBF2	10	64893050	64914783	0.33305	rs2565185	  4.60	rs16913026	 1.22e-01	 12.53	 -3.9141	381	 54	enet	0.17	1.2e-53	-1.55950	1.19e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SIRT1.wgt.RDat	SIRT1	10	69644427	69678147	0.10161	rs1673	  3.91	rs7074048	 2.01e-01	 16.03	  0.7536	363	  1	top1	0.2	9.8e-64	 0.75362	4.51e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.HERC4.wgt.RDat	HERC4	10	69681665	69835105	0.03101	rs3814177	  4.27	rs10997881	 2.16e-02	  6.00	 -0.7984	402	402	bslmm	0.029	6.1e-10	-0.03607	9.71e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SLC25A16.wgt.RDat	SLC25A16	10	70242521	70287231	0.08949	rs3814177	  4.27	rs10823215	 1.27e-01	 12.71	 -0.0860	401	  1	top1	0.13	2.4e-39	-0.08602	9.31e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CCAR1.wgt.RDat	CCAR1	10	70480769	70552134	0.02031	rs3814177	  4.27	rs2263813	 8.65e-03	 -4.11	  0.6027	424	  1	top1	0.0087	0.00055	-0.60274	5.47e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.STOX1.wgt.RDat	STOX1	10	70587298	70655188	0.23791	rs3814177	  4.27	rs12268631	 1.64e-01	 14.43	  0.5824	433	  7	lasso	0.21	1.8e-68	 1.02446	3.06e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SRGN.wgt.RDat	SRGN	10	70847862	70864567	0.05870	rs190925	  6.99	rs2394525	 1.24e-02	  6.02	  0.8451	475	475	blup	0.041	1.7e-13	-1.00057	3.17e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.VPS26A.wgt.RDat	VPS26A	10	70883268	70932617	0.23372	rs190925	  6.99	rs10823297	 1.06e-01	-11.75	  1.2865	524	 10	lasso	0.17	7.3e-52	-1.84727	6.47e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SUPV3L1.wgt.RDat	SUPV3L1	10	70939988	70968855	0.05291	rs2642588	 -7.29	rs12774307	 3.88e-02	 -8.03	  0.8356	531	531	blup	0.049	1.2e-15	-0.35395	7.23e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.HK1.wgt.RDat	HK1	10	71029740	71161638	0.02561	rs2642588	 -7.29	rs2102339	 1.02e-02	 -4.69	 -0.8209	705	 10	enet	0.019	6.5e-07	 1.68919	9.12e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TSPAN15.wgt.RDat	TSPAN15	10	71211229	71267425	0.03144	rs2642588	 -7.29	rs2102339	 3.70e-03	 -3.88	 -0.8209	717	717	bslmm	0.0091	0.00041	 2.59848	9.36e-03
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.H2AFY2.wgt.RDat	H2AFY2	10	71812552	71872036	0.02881	rs2642588	 -7.29	rs10999169	 2.12e-02	 -5.49	 -1.7538	751	  5	lasso	0.024	2e-08	 1.47301	1.41e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.AIFM2.wgt.RDat	AIFM2	10	71857979	71892690	0.06655	rs2642588	 -7.29	rs9971029	 8.80e-03	 -6.47	  1.3385	721	 29	enet	0.058	1.8e-18	 0.69304	4.88e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TYSND1.wgt.RDat	TYSND1	10	71897737	71906432	0.20062	rs2642588	 -7.29	rs6480445	 6.07e-02	 -9.01	 -1.5625	694	694	bslmm	0.13	3.4e-40	-0.77293	4.40e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SAR1A.wgt.RDat	SAR1A	10	71909960	71930279	0.09605	rs2642588	 -7.29	rs12573097	 8.66e-02	 10.55	 -2.1231	696	  1	top1	0.087	7.2e-27	-2.12308	3.37e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PPA1.wgt.RDat	PPA1	10	71962587	71993667	0.42503	rs2642588	 -7.29	rs7072230	 5.52e-01	 26.39	  1.6912	701	 71	enet	0.6	2.4e-253	 1.65594	9.77e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.EIF4EBP2.wgt.RDat	EIF4EBP2	10	72164135	72188374	0.21501	rs827235	  5.24	rs7101097	 2.07e-01	-16.23	  2.1223	655	 14	lasso	0.27	3.2e-88	-1.49572	1.35e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PCBD1.wgt.RDat	PCBD1	10	72642037	72648541	0.05669	rs827235	  5.24	rs7894181	 2.01e-02	 -5.86	 -0.0455	659	  6	lasso	0.034	2e-11	-2.81151	4.93e-03
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SLC29A3.wgt.RDat	SLC29A3	10	73079015	73123142	0.05223	rs827235	  5.24	rs1110399	 2.64e-02	  6.99	 -0.6701	692	 18	enet	0.045	1.4e-14	 0.33733	7.36e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CDH23.wgt.RDat	CDH23	10	73156691	73575702	0.19876	rs10823909	  4.73	rs9416005	 1.04e-01	 11.60	  0.4375	820	 38	enet	0.16	7.4e-50	 0.32626	7.44e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PSAP.wgt.RDat	PSAP	10	73576055	73611126	0.03076	rs10823909	  4.73	rs7905774	 6.23e-03	 -4.73	  1.8333	557	 21	enet	0.0097	0.00027	-0.68563	4.93e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SPOCK2.wgt.RDat	SPOCK2	10	73818793	73848790	0.05186	rs10823909	  4.73	rs11000161	 2.11e-02	 -5.44	 -0.8386	489	489	bslmm	0.024	1.8e-08	-0.07804	9.38e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ASCC1.wgt.RDat	ASCC1	10	73856278	73976892	0.18882	rs10823909	  4.73	rs921361	 7.77e-02	-10.10	  0.3231	473	  4	lasso	0.12	1.8e-36	-0.13433	8.93e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.DDIT4.wgt.RDat	DDIT4	10	74033678	74035794	0.00718	rs10823909	  4.73	rs2921448	 8.18e-03	 -4.06	  1.6479	364	  1	top1	0.0082	0.00075	-1.64789	9.94e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.DNAJB12.wgt.RDat	DNAJB12	10	74092588	74114988	0.07813	rs10823909	  4.73	rs9415064	 4.69e-02	  7.81	  0.4545	356	 21	enet	0.048	2e-15	-0.68668	4.92e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.NUDT13.wgt.RDat	NUDT13	10	74870217	74891586	0.02251	rs7081481	  2.68	rs1332178	 3.34e-02	 -7.18	  0.2016	216	216	blup	0.036	5.9e-12	 0.12735	8.99e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.FAM149B1.wgt.RDat	FAM149B1	10	74927924	75004262	0.02323	rs7076585	 -4.03	rs12570678	 1.71e-02	  5.00	  0.0672	222	222	bslmm	0.018	1.4e-06	 0.23365	8.15e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MRPS16.wgt.RDat	MRPS16	10	75006510	75012451	0.01421	rs7076585	 -4.03	rs1064020	 1.76e-02	  5.59	  0.1417	207	  2	lasso	0.019	6.6e-07	 0.14807	8.82e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.FUT11.wgt.RDat	FUT11	10	75532049	75538821	0.01670	rs7076585	 -4.03	rs11000785	 4.17e-03	 -4.13	 -2.5217	231	231	bslmm	0.0068	0.002	 1.63618	1.02e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.NDST2.wgt.RDat	NDST2	10	75556272	75571589	0.09584	rs7076585	 -4.03	rs4691	 9.36e-02	-11.21	 -2.3425	232	 14	lasso	0.097	5e-30	 2.67221	7.54e-03
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CAMK2G.wgt.RDat	CAMK2G	10	75572259	75634343	0.01164	rs7076585	 -4.03	rs2633322	 4.04e-03	 -4.15	 -3.0000	239	  1	top1	0.004	0.014	 3.00000	2.70e-03
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PLAU.wgt.RDat	PLAU	10	75668935	75677255	0.14238	rs7076585	 -4.03	rs2459449	 6.51e-02	  9.32	 -1.7917	225	 37	enet	0.066	8.9e-21	-1.76539	7.75e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.VCL.wgt.RDat	VCL	10	75757872	75879918	0.06546	rs7076585	 -4.03	rs2279648	 3.25e-02	 -7.74	  1.6632	251	251	blup	0.058	2.3e-18	-2.61236	8.99e-03
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.AP3M1.wgt.RDat	AP3M1	10	75881524	75910821	0.27179	rs7076585	 -4.03	rs11596526	 1.08e-01	 11.82	  1.8817	237	  5	lasso	0.15	1.5e-45	 2.68177	7.32e-03
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ADK.wgt.RDat	ADK	10	75910960	76469061	0.41638	rs4746261	 -4.17	rs11596526	 3.83e-01	 22.06	  1.8817	382	 45	enet	0.44	1.4e-163	 1.88928	5.89e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.VDAC2.wgt.RDat	VDAC2	10	76969912	76991206	0.01131	rs2043089	  4.82	rs4746261	 9.75e-03	 -4.13	 -4.1719	306	  1	top1	0.0097	0.00026	 4.17188	3.02e-05
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.COMTD1.wgt.RDat	COMTD1	10	76993727	76995788	0.13117	rs2043089	  4.82	rs4745765	 7.60e-02	  9.93	  0.9041	299	  7	lasso	0.095	1.7e-29	 2.09070	3.66e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZNF503.wgt.RDat	ZNF503	10	77157588	77161664	0.29798	rs2146595	 -4.86	rs17769639	 1.40e-01	-13.31	 -1.2985	331	 48	enet	0.16	1.1e-50	 0.83077	4.06e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.DLG5.wgt.RDat	DLG5	10	79550549	79686378	0.03986	rs1473966	  3.20	rs1781797	 2.99e-02	 -7.01	  0.9437	583	583	bslmm	0.03	2.8e-10	-0.56495	5.72e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ZMIZ1.wgt.RDat	ZMIZ1	10	80828792	81076276	0.02442	rs810517	-10.71	rs2802372	 1.67e-02	  5.02	  4.1970	536	  1	top1	0.017	2.5e-06	 4.19697	2.71e-05
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.SFTPD.wgt.RDat	SFTPD	10	81697496	81742370	0.14807	rs17103728	  2.52	rs7908468	 7.05e-02	 -9.53	 -1.3906	317	  6	lasso	0.084	3.5e-26	 1.70702	8.78e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ANXA11.wgt.RDat	ANXA11	10	81910645	81965328	0.27482	rs17103728	  2.52	rs10466228	 2.18e-01	 16.64	  0.4086	435	435	bslmm	0.26	3.4e-86	 0.24480	8.07e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TSPAN14.wgt.RDat	TSPAN14	10	82213922	82282387	0.31446	rs11187058	  2.65	rs7097656	 3.38e-01	 20.79	  0.1875	554	  7	lasso	0.38	8.3e-132	-0.27088	7.86e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.GHITM.wgt.RDat	GHITM	10	85899196	85913001	0.04743	rs11599482	 -3.52	rs12357826	 1.81e-02	  5.81	  0.7241	541	 25	enet	0.026	5e-09	 1.09498	2.74e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.FAM35A.wgt.RDat	FAM35A	10	88853918	88951225	0.01675	rs7073766	 -4.55	rs17110864	 2.11e-03	 -3.67	 -3.8774	309	309	bslmm	0.011	0.00013	 2.24333	2.49e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MINPP1.wgt.RDat	MINPP1	10	89264632	89313217	0.02692	rs7073766	 -4.55	rs17110864	 1.60e-02	  4.67	 -3.8774	276	  1	top1	0.016	3.9e-06	-3.87736	1.06e-04
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PAPSS2.wgt.RDat	PAPSS2	10	89419370	89507462	0.08328	rs7073766	 -4.55	rs2755426	 2.16e-02	  6.94	 -0.3882	355	 23	enet	0.07	6.4e-22	-0.80707	4.20e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ATAD1.wgt.RDat	ATAD1	10	89511269	89601100	0.06687	rs7073766	 -4.55	rs2038554	 7.66e-02	-10.19	 -0.0580	399	  1	top1	0.077	7.2e-24	 0.05797	9.54e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ACTA2.wgt.RDat	ACTA2	10	90694831	90751147	0.71446	rs4934412	 -2.31	rs7097572	 6.91e-01	-29.54	 -0.8906	566	566	bslmm	0.69	0	 0.98183	3.26e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.FAS.wgt.RDat	FAS	10	90750414	90775542	0.14023	rs10887887	  2.25	rs3740286	 7.48e-02	 10.13	  0.2121	548	548	bslmm	0.1	5.5e-32	 0.90855	3.64e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.IFIT3.wgt.RDat	IFIT3	10	91087651	91100728	0.01443	rs11185893	  3.73	rs10887950	 6.65e-03	 -4.47	  1.1644	546	  8	enet	0.012	5.9e-05	-0.86378	3.88e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.IFIT5.wgt.RDat	IFIT5	10	91174343	91180758	0.09716	rs11185893	  3.73	rs303208	 6.08e-02	-10.00	  1.2838	540	 12	lasso	0.11	3.2e-35	-0.22229	8.24e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.BTAF1.wgt.RDat	BTAF1	10	93683526	93790082	0.02723	rs2149632	-13.69	rs7072165	 2.15e-02	 -5.97	  0.5321	332	332	blup	0.025	1.1e-08	-4.64276	3.44e-06
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MARCH5.wgt.RDat	MARCH5	10	94050920	94113721	0.05298	rs10882099	-16.85	rs3824734	 6.30e-02	 -9.43	 -7.7231	317	 20	enet	0.082	2e-25	 6.13930	8.29e-10
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.HHEX.wgt.RDat	HHEX	10	94447945	94455403	0.09261	rs10882099	-16.85	rs2497306	 3.93e-02	  8.19	-12.5625	368	  9	lasso	0.082	2.3e-25	-9.90637	3.91e-23
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MYOF.wgt.RDat	MYOF	10	95066186	95242074	0.10469	rs7075749	  3.45	rs7909892	 5.17e-02	 -8.22	 -0.8256	621	621	bslmm	0.076	1.1e-23	 0.61848	5.36e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.NOC3L.wgt.RDat	NOC3L	10	96075004	96122716	0.08765	rs4918082	 -1.92	rs12782263	 1.38e-01	 13.39	  0.5977	336	 24	enet	0.14	4.6e-43	 0.63831	5.23e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PDLIM1.wgt.RDat	PDLIM1	10	96997329	97050781	0.11509	rs493193	 -2.89	rs7921420	 7.18e-02	 -9.61	 -0.6901	524	  1	top1	0.072	2e-22	 0.69014	4.90e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ALDH18A1.wgt.RDat	ALDH18A1	10	97365696	97416463	0.02908	rs493193	 -2.89	rs12359410	 1.76e-03	 -4.31	 -0.3571	509	 28	enet	0.013	2.7e-05	 0.22906	8.19e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TCTN3.wgt.RDat	TCTN3	10	97423153	97453900	0.04152	rs493193	 -2.89	rs12248661	 2.99e-02	  6.46	 -0.4459	511	 11	lasso	0.038	1.3e-12	-1.01957	3.08e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.ENTPD1.wgt.RDat	ENTPD1	10	97471536	97637023	0.17783	rs493193	 -2.89	rs10748642	 9.86e-02	-12.09	  1.1562	605	 47	enet	0.21	3.2e-67	-0.96347	3.35e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.TM9SF3.wgt.RDat	TM9SF3	10	98277866	98347209	0.02205	rs10882854	 -2.75	rs11188984	-1.12e-04	 -3.58	  0.4527	475	475	blup	0.005	0.007	 0.72444	4.69e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.PIK3AP1.wgt.RDat	PIK3AP1	10	98353069	98480271	0.03798	rs701814	  5.13	rs1490688	-2.17e-04	 -4.30	 -0.5532	543	543	blup	0.013	3.6e-05	-0.43887	6.61e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.FRAT1.wgt.RDat	FRAT1	10	99079022	99081672	0.19841	rs701814	  5.13	rs11189106	 1.90e-01	 15.62	  0.8397	463	 58	enet	0.25	1.5e-80	-0.15683	8.75e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.FRAT2.wgt.RDat	FRAT2	10	99092255	99094458	0.15480	rs701814	  5.13	rs10882904	 2.27e-01	 17.19	 -2.3088	466	466	bslmm	0.23	4.2e-75	-3.15437	1.61e-03
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.RRP12.wgt.RDat	RRP12	10	99116115	99161127	0.28018	rs701814	  5.13	rs10882904	 4.57e-01	 24.16	 -2.3088	493	  2	lasso	0.47	1e-173	-2.49869	1.25e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.EXOSC1.wgt.RDat	EXOSC1	10	99195899	99205774	0.01714	rs701814	  5.13	rs7081796	 2.09e-02	  5.51	 -1.5385	496	  1	top1	0.021	1.5e-07	-1.53846	1.24e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.UBTD1.wgt.RDat	UBTD1	10	99258625	99330966	0.03034	rs701814	  5.13	rs11189245	 1.81e-02	 -5.25	 -1.1724	516	  1	top1	0.018	9.8e-07	 1.17241	2.41e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.AVPI1.wgt.RDat	AVPI1	10	99437181	99447080	0.06262	rs701814	  5.13	rs7082459	 2.99e-02	  6.41	 -1.5537	442	  4	lasso	0.042	1.5e-13	-2.25301	2.43e-02
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.HPS1.wgt.RDat	HPS1	10	100175955	100206684	0.52931	rs11189833	 -4.99	rs11189619	 3.27e-01	-20.54	 -0.7344	492	 33	enet	0.43	1.3e-154	 0.58756	5.57e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CHUK.wgt.RDat	CHUK	10	101948055	101989376	0.02294	rs2862954	 -4.89	rs11597086	 8.91e-04	  4.10	 -4.4615	402	402	bslmm	0.0082	0.00075	-3.00003	2.70e-03
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.CWF19L1.wgt.RDat	CWF19L1	10	101992055	102027437	0.22552	rs2862954	 -4.89	rs12784396	 2.82e-01	 18.92	 -4.4308	404	  1	top1	0.28	3.3e-93	-4.43077	9.39e-06
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.BLOC1S2.wgt.RDat	BLOC1S2	10	102033713	102046469	0.03309	rs2862954	 -4.89	rs7073610	 1.54e-02	  5.26	 -0.4286	406	406	bslmm	0.018	1.4e-06	 0.06601	9.47e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.HIF1AN.wgt.RDat	HIF1AN	10	102288829	102313681	0.05718	rs2862954	 -4.89	rs11190540	 6.12e-02	 -9.13	 -2.4605	431	 30	lasso	0.071	2.5e-22	 2.97872	2.89e-03
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.MRPL43.wgt.RDat	MRPL43	10	102729215	102747272	0.21271	rs4485041	  3.65	rs2295716	 2.81e-01	 18.89	  0.9875	415	415	bslmm	0.28	1.1e-93	 1.16061	2.46e-01
NA	/workshop/data/FUSION/models/YFS_BLOOD_RNAARR//YFS.BLOOD.RNAARR/YFS.BTRC.wgt.RDat	BTRC	10	103113820	103317078	0.01121	rs4485041	  3.65	rs7909404	 7.44e-03	  4.16	  1.6869	405	  1	top1	0.0074	0.0013	 1.68687	9.16e-02
